episode_rewards,episode_lengths,success_rates,objective_values
1633.0731334332124,138,1.0,0.0
1322.9391170542342,126,1.0,0.0
267.83640890677884,114,1.0,0.0
189.3485013625974,105,1.0,0.0
1519.2181921861948,132,1.0,0.0
372.98734562696046,119,1.0,0.0
-1514.5442430049716,136,1.0,0.0
569.4709277485023,127,1.0,0.0
-2435.221330476956,125,1.0,0.0
-578.354705255341,112,1.0,0.0
-523.4980293834263,123,1.0,0.0
1298.435299192265,122,1.0,0.0
-2696.0709588330105,129,1.0,0.0
-802.7737868211289,107,1.0,0.0
-310.20321536702636,152,1.0,0.0
-770.8309935359249,110,1.0,0.0
-1721.8892053148659,117,1.0,0.0
-797.0863136793095,117,1.0,0.0
-2711.036086004083,110,1.0,0.0
-1805.5180985209913,103,1.0,0.0
187.11971878296893,113,1.0,0.0
1531.5579713166337,125,1.0,0.0
294.94276773068236,120,0.9956521739130435,0.0
305.28071868155365,111,1.0,0.0
182.14687225276143,110,1.0,0.0
-1835.0219899422418,110,1.0,0.0
-2505.748181556795,145,1.0,0.0
1124.8654374382631,103,1.0,0.0
-3192.135578258112,147,1.0,0.0
553.6136989800448,121,1.0,0.0
-713.0849735196481,122,1.0,0.0
-685.7021932633088,114,1.0,0.0
-668.0670916084605,120,1.0,0.0
1351.1704875047042,122,1.0,0.0
-1612.2847562529155,127,1.0,0.0
1421.7066786713747,126,1.0,0.0
1375.3429013717305,112,1.0,0.0
-2575.981916662757,120,1.0,0.0
1255.5479717794585,114,1.0,0.0
-629.4598354512451,120,1.0,0.0
-812.4492423515619,118,1.0,0.0
-1473.6401697140034,130,1.0,0.0
1641.5402771806778,143,1.0,0.0
-735.2326052242704,119,1.0,0.0
1231.3718803265872,111,1.0,0.0
398.71851344518734,113,1.0,0.0
382.76625318433327,120,1.0,0.0
-713.8552503838087,120,1.0,0.0
-831.6999443794481,104,1.0,0.0
1577.8440111063046,135,1.0,0.0
-1613.5360605642209,110,1.0,0.0
245.45868673344566,109,1.0,0.0
1149.0473619099957,109,1.0,0.0
1305.696199702687,112,1.0,0.0
-499.9766185849404,128,1.0,0.0
375.239882198928,122,1.0,0.0
-1763.4163796880648,108,1.0,0.0
-4655.574730134837,114,1.0,0.0
389.67007158536995,107,1.0,0.0
-766.6637398762084,129,1.0,0.0
507.91790223749524,117,1.0,0.0
-780.5787163721627,118,1.0,0.0
-459.5826170348055,138,1.0,0.0
1300.9596818649215,126,1.0,0.0
457.5690123780008,129,1.0,0.0
1549.4102544284174,128,1.0,0.0
448.5204911407793,125,1.0,0.0
1403.367681936221,139,1.0,0.0
-1441.9338512958197,130,1.0,0.0
-741.2929348512063,113,1.0,0.0
472.32277551879554,118,1.0,0.0
-635.5654920045204,133,0.9958847736625515,0.0
-1426.6609013724187,127,1.0,0.0
1405.4162035480076,123,1.0,0.0
1633.2316065656382,146,1.0,0.0
-4635.317614314821,109,1.0,0.0
-2722.077132533645,139,0.9956140350877193,0.0
-1575.0096349291562,134,1.0,0.0
-1580.7710972651685,118,1.0,0.0
1476.0192881392338,131,1.0,0.0
-2960.467315920941,107,1.0,0.0
267.65786359627805,109,1.0,0.0
1605.0463120432785,126,1.0,0.0
-5213.747124018199,142,1.0,0.0
-2878.3318102699786,103,1.0,0.0
569.4977270208338,137,1.0,0.0
-753.5976299220499,112,1.0,0.0
-4559.997268197377,129,1.0,0.0
284.94810036915214,107,1.0,0.0
1093.417834481851,107,1.0,0.0
-2838.6642843417303,114,1.0,0.0
-2657.188190585296,115,1.0,0.0
-2810.793073589887,110,1.0,0.0
-607.8593175213331,119,1.0,0.0
1521.290536028848,130,1.0,0.0
1334.5523503575728,120,1.0,0.0
-1597.6157133126173,123,1.0,0.0
1387.825410126603,118,1.0,0.0
249.1743271882124,119,1.0,0.0
-502.282949685531,125,1.0,0.0
-2509.9624099151224,133,1.0,0.0
454.2226659287345,118,1.0,0.0
1498.6828432115265,125,1.0,0.0
1300.4678595891774,114,1.0,0.0
-495.39601979925186,129,1.0,0.0
-469.215546756089,123,1.0,0.0
-2516.334371910818,136,0.9961685823754789,0.0
-2354.569230010631,142,1.0,0.0
-2606.733964514119,114,1.0,0.0
-1790.5416804827278,111,1.0,0.0
200.03679032028106,118,1.0,0.0
525.4834875725561,125,1.0,0.0
1408.658095070797,125,1.0,0.0
-1959.6672951860262,103,1.0,0.0
592.0933216681182,128,1.0,0.0
1260.8399896977746,113,1.0,0.0
1541.4058724201295,137,1.0,0.0
409.4989343946427,118,1.0,0.0
-413.46695475713966,141,1.0,0.0
-547.831477323185,125,1.0,0.0
-5338.408317441799,145,0.9965870307167235,0.0
-1473.6207264356829,142,1.0,0.0
374.1055717240564,112,1.0,0.0
-3625.407470892816,129,1.0,0.0
258.0082133029934,107,1.0,0.0
717.872236164445,141,1.0,0.0
-3813.275280846035,103,1.0,0.0
1420.9815518613084,124,1.0,0.0
1399.2561321559353,121,1.0,0.0
395.36437156135696,112,1.0,0.0
-6485.273466074515,128,1.0,0.0
1608.1001678479395,138,1.0,0.0
-1478.3161783696523,116,0.996309963099631,0.0
-725.6608216401265,103,1.0,0.0
-661.0992301457655,121,1.0,0.0
-671.630193124501,125,0.9957446808510638,0.0
572.6479411850586,130,1.0,0.0
644.55630882542,131,1.0,0.0
-2557.8624952602972,127,1.0,0.0
-2861.0091071004003,101,1.0,0.0
430.1563412939898,125,1.0,0.0
-5584.845024144192,125,0.9960159362549801,0.0
147.8085087775499,117,1.0,0.0
185.80494868772956,108,1.0,0.0
-5780.285704436598,111,1.0,0.0
-401.35767911039244,127,1.0,0.0
-4683.6479782904535,111,1.0,0.0
-817.2425769508857,119,1.0,0.0
-1854.1687461381266,108,1.0,0.0
1390.547741442671,112,1.0,0.0
-845.1559405939278,107,1.0,0.0
1719.2830947242298,137,1.0,0.0
-1682.454872955183,118,1.0,0.0
391.82573219233996,115,1.0,0.0
300.94314836906574,110,1.0,0.0
585.2472406356558,136,1.0,0.0
-1839.067610730346,117,1.0,0.0
-4632.129929063609,126,1.0,0.0
-2763.0767871577445,116,1.0,0.0
-2581.558660812068,117,1.0,0.0
1554.355261069582,130,1.0,0.0
497.62087753421025,130,1.0,0.0
1597.7875910156213,135,1.0,0.0
1654.6800783728029,133,1.0,0.0
-2459.048410534906,130,1.0,0.0
446.279041113748,117,1.0,0.0
490.27441902972845,134,1.0,0.0
-3585.325691466643,132,1.0,0.0
-855.5148490001455,109,1.0,0.0
265.5686898447168,117,1.0,0.0
-1225.7752316695742,151,0.9968152866242038,0.0
-593.0778920949322,124,1.0,0.0
-3554.2462737806495,125,1.0,0.0
347.36500454287335,114,1.0,0.0
-661.5719079344271,119,1.0,0.0
1194.6657082320069,109,1.0,0.0
443.22800303226234,121,1.0,0.0
-471.78694454086803,120,1.0,0.0
515.9049218483935,126,1.0,0.0
-543.521770963316,131,1.0,0.0
-581.8034031846867,124,1.0,0.0
67.62399406257629,111,1.0,0.0
-1513.5719148273174,120,1.0,0.0
-2462.611044971341,131,1.0,0.0
-3189.593256576605,144,0.996875,0.0
1377.8896749144103,125,1.0,0.0
-865.592626291474,109,1.0,0.0
1030.9426910815316,108,1.0,0.0
303.4273297589109,112,1.0,0.0
-492.29021578133165,122,1.0,0.0
-785.3656988759677,109,1.0,0.0
-703.5777838395262,115,1.0,0.0
-756.8904329117073,118,1.0,0.0
1256.945554366442,107,1.0,0.0
190.6333285259681,116,1.0,0.0
-545.1072947288833,132,1.0,0.0
-703.0594769925159,104,1.0,0.0
221.2915129607261,109,1.0,0.0
1349.6911840816856,109,1.0,0.0
-424.3791301007603,139,1.0,0.0
1264.775738968092,108,1.0,0.0
619.5331411712276,130,1.0,0.0
-3704.8845609815944,116,1.0,0.0
-1600.1724834965487,126,1.0,0.0
304.2667528601992,120,1.0,0.0
-689.8814239470612,132,1.0,0.0
1251.3759715343076,116,1.0,0.0
-524.2882904293201,133,1.0,0.0
-1559.9915386745035,121,1.0,0.0
1298.7095458189033,114,1.0,0.0
1403.4290149969577,107,1.0,0.0
228.60173200855166,115,1.0,0.0
234.49282470505435,110,1.0,0.0
35.722876918882235,105,1.0,0.0
1276.2123726591997,109,1.0,0.0
-3643.2671657438514,125,1.0,0.0
315.14762494386093,118,1.0,0.0
-2342.904384137146,146,1.0,0.0
1525.4771648852122,125,1.0,0.0
431.0767230092694,128,1.0,0.0
-2333.004309694016,144,1.0,0.0
-3683.529595363082,115,1.0,0.0
-1696.5117770869024,126,1.0,0.0
-1834.7559567535504,111,1.0,0.0
-2575.298839488259,121,1.0,0.0
-1531.6916085767152,121,1.0,0.0
-544.1518203782653,111,1.0,0.0
-2682.081810213741,111,1.0,0.0
-496.14132916934636,144,1.0,0.0
512.3703505145276,128,1.0,0.0
-678.8014621568999,114,1.0,0.0
1564.3551121016026,128,1.0,0.0
-2796.0930813505147,110,1.0,0.0
340.9432921873178,119,1.0,0.0
-1745.96277658625,122,1.0,0.0
-2711.7391689257447,114,1.0,0.0
-1650.0536235330787,117,1.0,0.0
102.96911709000607,110,1.0,0.0
1332.2992340675833,126,1.0,0.0
-562.6185788587936,135,1.0,0.0
-1627.803447415657,127,1.0,0.0
608.6412486047974,148,1.0,0.0
1605.8417503658425,145,1.0,0.0
516.4267584615994,133,1.0,0.0
1410.802800830309,122,1.0,0.0
275.1128697933281,103,1.0,0.0
-1584.1716569520083,128,1.0,0.0
1516.9454952347216,141,1.0,0.0
-1617.170358104712,128,1.0,0.0
1401.5579030997162,117,1.0,0.0
1663.1784837815026,138,1.0,0.0
1262.853651858696,121,1.0,0.0
-467.32861440275445,131,1.0,0.0
-4790.920044249372,116,1.0,0.0
580.9713341850904,134,1.0,0.0
-454.86688704551136,128,1.0,0.0
507.1232794269025,132,1.0,0.0
385.4251154107808,116,1.0,0.0
609.7164403686568,145,1.0,0.0
453.61810708544243,118,1.0,0.0
-433.4798764982666,141,1.0,0.0
1309.0430652837952,115,1.0,0.0
256.9130511894691,112,1.0,0.0
-2711.993549782362,133,1.0,0.0
-656.8386225466753,107,1.0,0.0
-411.80691404968115,136,1.0,0.0
-2620.6502206885925,121,1.0,0.0
-2523.8449427224564,136,0.9961685823754789,0.0
-3763.9041508752634,116,1.0,0.0
239.25559116827833,113,1.0,0.0
279.46155452753146,114,1.0,0.0
-632.5446392817261,129,1.0,0.0
1385.6699440447444,132,1.0,0.0
1611.140436359378,141,1.0,0.0
-860.6087088545128,116,1.0,0.0
-752.0315227507498,122,1.0,0.0
-2450.0791768229287,131,1.0,0.0
1447.7131203041145,129,1.0,0.0
1510.2673493197142,111,1.0,0.0
-281.81170484073766,138,1.0,0.0
-1620.38723079568,126,1.0,0.0
-1670.363951543693,115,1.0,0.0
347.2378354249748,108,1.0,0.0
-1531.534579406801,122,1.0,0.0
-784.947319623784,115,1.0,0.0
539.332189525724,130,0.9963235294117647,0.0
-3731.393898163937,115,1.0,0.0
751.3333576586773,148,1.0,0.0
-1596.8200107508912,135,1.0,0.0
1567.8538148949349,131,1.0,0.0
-376.2761780151148,148,1.0,0.0
-6344.023043860749,145,1.0,0.0
-189.2650212329105,152,1.0,0.0
-516.1881771993785,119,1.0,0.0
510.82626053298907,141,1.0,0.0
-3593.5229219189205,122,1.0,0.0
-2590.2075415655627,120,1.0,0.0
1346.1389134242866,110,1.0,0.0
-1196.5186711574675,139,1.0,0.0
1111.3921227211708,106,1.0,0.0
-1588.9021307668443,132,1.0,0.0
-2568.307389271412,121,1.0,0.0
-1443.3664818935783,144,0.9963636363636363,0.0
493.0167593950001,112,1.0,0.0
1266.7772124201533,111,1.0,0.0
1130.2123733745118,105,1.0,0.0
-1754.9569480373423,112,1.0,0.0
-503.21129442909034,122,1.0,0.0
-736.7313099021411,124,1.0,0.0
427.4924711106364,115,1.0,0.0
419.9475173031278,114,1.0,0.0
1310.3881368395228,121,1.0,0.0
445.0140823661489,119,1.0,0.0
-691.8561186309588,129,1.0,0.0
-582.6149782352568,134,1.0,0.0
-1635.8306776606175,115,1.0,0.0
423.09253193920256,127,1.0,0.0
-1699.5795914751259,130,1.0,0.0
1375.1506657992595,116,1.0,0.0
279.7403192780281,117,1.0,0.0
-1540.0347536375284,123,1.0,0.0
1110.5655406319972,117,1.0,0.0
1334.3561352909107,109,1.0,0.0
331.2750911935563,120,1.0,0.0
290.920918454354,114,1.0,0.0
394.62627232736867,134,1.0,0.0
495.563927752693,123,1.0,0.0
-2557.901176819974,118,1.0,0.0
1203.7086379137018,110,1.0,0.0
-2217.3342632156437,162,1.0,0.0
334.7762202072304,122,1.0,0.0
-1687.4283840974651,119,1.0,0.0
445.2898416932849,122,1.0,0.0
1282.2723817770373,107,1.0,0.0
-1713.0644079890203,115,1.0,0.0
1718.4262845402843,133,1.0,0.0
1117.8166156177106,113,1.0,0.0
-4600.975793279644,120,1.0,0.0
286.674639535763,118,1.0,0.0
-2974.3826370428205,104,1.0,0.0
1738.698639466093,148,1.0,0.0
-844.4072405015858,104,1.0,0.0
1584.9071311990251,121,1.0,0.0
337.9649300995605,116,1.0,0.0
-811.9223218847205,103,1.0,0.0
-2569.8777557847743,129,1.0,0.0
245.35619789617297,103,1.0,0.0
-2644.744416476629,119,1.0,0.0
372.12102053215307,118,1.0,0.0
-1447.9641420206544,130,1.0,0.0
-723.4069781613965,110,1.0,0.0
1696.6366667112754,143,1.0,0.0
-3463.856668556286,129,1.0,0.0
-673.2558839191126,114,1.0,0.0
351.464925802083,120,1.0,0.0
-2841.6014545776206,122,1.0,0.0
-1782.1764978699166,113,1.0,0.0
419.2417612841539,130,1.0,0.0
1147.0736724641288,115,1.0,0.0
-1583.8264484452563,124,1.0,0.0
-396.3323924273568,130,1.0,0.0
481.23281212131155,117,1.0,0.0
-807.1525951774275,112,1.0,0.0
-885.6933537765954,112,1.0,0.0
-1419.4666287356063,133,1.0,0.0
-1794.4479036646153,106,1.0,0.0
253.77520701191003,108,1.0,0.0
-964.6872821464963,106,1.0,0.0
-753.3856306172041,107,1.0,0.0
1556.7432067751488,133,1.0,0.0
-725.495975669225,106,1.0,0.0
-2521.8620189893104,120,1.0,0.0
429.55887113040245,133,1.0,0.0
349.65404848820606,113,1.0,0.0
1726.560736990844,146,1.0,0.0
1290.8255278420818,116,1.0,0.0
-696.0847732286808,129,1.0,0.0
-836.8604641395749,112,1.0,0.0
300.61036677767765,113,1.0,0.0
-628.0036642140625,120,1.0,0.0
-2667.8473694260206,120,1.0,0.0
-2636.1510492587568,122,1.0,0.0
34.5693264694717,102,1.0,0.0
433.91297070334934,125,1.0,0.0
1349.5529814126824,126,1.0,0.0
-674.6987985565594,118,1.0,0.0
1605.3389974270638,143,1.0,0.0
-348.79767773368496,139,1.0,0.0
1104.8111241102163,110,1.0,0.0
-335.1471115190876,145,1.0,0.0
-1830.814933185434,102,1.0,0.0
176.7732179382173,114,1.0,0.0
234.12643014760854,116,1.0,0.0
-669.616834036052,109,1.0,0.0
270.84854125628425,121,0.9955947136563876,0.0
1381.3976063428486,123,1.0,0.0
-680.8978136589101,107,1.0,0.0
-3700.189437999181,122,1.0,0.0
204.59167261987153,101,1.0,0.0
-406.60637732950056,134,1.0,0.0
1191.3573015299137,116,1.0,0.0
-611.2970177254457,119,1.0,0.0
288.74709771603676,117,1.0,0.0
1144.2451466818975,113,1.0,0.0
-788.6768951037187,105,1.0,0.0
-2664.1899042889477,121,1.0,0.0
-1814.3148084918755,111,1.0,0.0
-1374.5634673841148,139,1.0,0.0
-382.69848460135745,147,1.0,0.0
-668.3849023140407,124,1.0,0.0
281.5615890587355,122,1.0,0.0
478.5242188907981,123,1.0,0.0
-1402.9677348617827,139,1.0,0.0
227.66891908926647,109,1.0,0.0
300.6621153803506,112,1.0,0.0
-1599.9925882177395,120,1.0,0.0
357.9545639315035,122,1.0,0.0
173.43876139050454,110,1.0,0.0
-4481.351700370232,126,1.0,0.0
41.01040314015247,105,1.0,0.0
-736.1575804305202,112,1.0,0.0
-1536.754184483294,125,0.9961389961389961,0.0
1346.3528458029903,113,1.0,0.0
1623.6283125933744,138,1.0,0.0
-650.8246640120226,112,1.0,0.0
1430.3616192882666,131,1.0,0.0
1485.844807922116,122,1.0,0.0
1289.9177989426255,110,1.0,0.0
-823.9220200790397,107,1.0,0.0
-5757.386855810796,108,1.0,0.0
334.0291062852801,119,1.0,0.0
247.34268899482242,108,1.0,0.0
-802.6729619494398,108,1.0,0.0
1369.0531604664818,118,1.0,0.0
1493.4672047952954,120,1.0,0.0
1320.2591852654953,119,1.0,0.0
250.84694800534152,114,1.0,0.0
1084.2206067763282,105,1.0,0.0
714.3350445230425,149,1.0,0.0
121.52578944876743,103,1.0,0.0
1430.5761814165685,135,1.0,0.0
391.25978548289936,131,1.0,0.0
-78.31628508293353,157,1.0,0.0
-789.5580428584873,120,1.0,0.0
1297.8241267153298,117,1.0,0.0
1247.874900813909,115,1.0,0.0
-1395.9534294604405,145,0.9964664310954063,0.0
591.9679347317688,138,1.0,0.0
428.02223185232464,122,1.0,0.0
1363.2576875726652,128,1.0,0.0
250.37686495438993,112,1.0,0.0
184.06927273288036,108,1.0,0.0
-3598.10249596606,128,1.0,0.0
567.9087758119803,140,1.0,0.0
1533.404422100326,118,1.0,0.0
1147.3127229001298,112,1.0,0.0
-862.4720699171407,108,1.0,0.0
275.8636443953771,118,1.0,0.0
-4476.024591720753,124,1.0,0.0
131.2007178784699,106,1.0,0.0
-4712.33948612357,118,1.0,0.0
1309.3689479931102,118,1.0,0.0
-627.7630150244353,119,1.0,0.0
-561.2569225049646,126,1.0,0.0
1251.426833736355,123,1.0,0.0
78.39827492530166,108,1.0,0.0
-531.0448214177277,126,1.0,0.0
-1717.1986884569217,116,1.0,0.0
-1498.1111617652914,135,0.9962406015037594,0.0
1555.8368180514276,134,1.0,0.0
1287.5846274341152,121,1.0,0.0
-3703.59553452179,128,1.0,0.0
-2559.811736805711,118,1.0,0.0
1291.525338922368,109,1.0,0.0
363.6613764888643,132,1.0,0.0
-1447.526721057244,132,1.0,0.0
1327.4815605362612,130,1.0,0.0
1696.6278008105905,133,1.0,0.0
-1149.8540615566583,145,1.0,0.0
518.1947188187766,126,1.0,0.0
1058.9527861718962,108,1.0,0.0
340.6737531994653,126,1.0,0.0
-1529.4101336205028,134,1.0,0.0
-505.8244287727291,131,1.0,0.0
266.63005430728026,107,1.0,0.0
-588.8398973950453,125,1.0,0.0
572.7757806376962,135,1.0,0.0
409.86821147657673,127,1.0,0.0
1309.2189176662528,122,1.0,0.0
454.00840257137196,118,1.0,0.0
-2528.3273219065773,121,1.0,0.0
-619.3173782319594,115,1.0,0.0
-625.1086556037159,107,1.0,0.0
-675.1553812121165,127,1.0,0.0
312.0805966928743,112,1.0,0.0
406.7134044148315,131,1.0,0.0
1802.856384571045,137,1.0,0.0
1421.0027535041133,122,1.0,0.0
500.0099965208041,118,1.0,0.0
-1382.3212720584454,141,1.0,0.0
1451.801289006984,137,1.0,0.0
1418.3945027325813,113,1.0,0.0
1359.1892654674384,123,1.0,0.0
1495.5863429172264,124,1.0,0.0
1522.23348424617,140,1.0,0.0
1204.1747490555263,113,1.0,0.0
400.48559408903657,128,1.0,0.0
183.29150125345674,108,1.0,0.0
-583.6025760339198,127,1.0,0.0
481.13588276260356,119,1.0,0.0
284.2255263531398,110,1.0,0.0
1152.7250139818264,102,1.0,0.0
1161.836036310082,103,1.0,0.0
-482.0326794480899,137,1.0,0.0
-373.1196884609584,124,1.0,0.0
-795.1362200684168,108,1.0,0.0
-675.6057176598058,112,1.0,0.0
459.04699241214416,128,1.0,0.0
1453.4930341385427,131,1.0,0.0
1363.3137328844352,122,1.0,0.0
-468.7300477695567,148,1.0,0.0
-1455.6400877193432,135,1.0,0.0
-508.33169602471264,125,1.0,0.0
-2685.640942692892,125,1.0,0.0
1705.2104781768153,144,1.0,0.0
429.9802624872556,124,1.0,0.0
1461.3094006206384,114,1.0,0.0
1143.498953380144,106,1.0,0.0
1396.5176435826727,130,1.0,0.0
-1682.6467090415397,131,1.0,0.0
1329.8086014203604,117,1.0,0.0
1324.0161922887216,106,1.0,0.0
-529.6439823069118,127,1.0,0.0
1027.737085472895,110,1.0,0.0
317.69803270425393,108,1.0,0.0
1378.2008557688696,122,1.0,0.0
-537.8712161709458,131,0.9961538461538462,0.0
-1849.1036776201902,109,1.0,0.0
1310.1770637218738,117,1.0,0.0
1218.7469960409317,109,1.0,0.0
357.5957784172092,118,1.0,0.0
307.68067290711843,116,1.0,0.0
-575.0471343800269,115,1.0,0.0
391.15115614430323,120,1.0,0.0
277.0863427593593,129,1.0,0.0
1233.2481716092714,118,1.0,0.0
-612.8376862550422,120,1.0,0.0
1614.2096384924673,119,1.0,0.0
1338.2665973556036,112,1.0,0.0
470.16788258363925,132,1.0,0.0
251.25328906123536,114,1.0,0.0
-1587.3682294344449,129,1.0,0.0
1840.4420205515833,144,1.0,0.0
1244.3544321204595,117,1.0,0.0
1502.903868385945,130,1.0,0.0
308.03942196580334,113,1.0,0.0
525.2244694853324,129,1.0,0.0
484.65565077042777,127,1.0,0.0
1438.4921682030574,120,1.0,0.0
1195.4328319517476,105,1.0,0.0
1132.6783334771562,111,1.0,0.0
1217.605332704141,114,1.0,0.0
1446.270546271877,127,1.0,0.0
1556.1707357429784,119,1.0,0.0
505.02174074906907,120,1.0,0.0
1439.49945892256,119,1.0,0.0
1456.201461193912,130,1.0,0.0
1407.3456920673043,128,1.0,0.0
1477.1405524737654,130,1.0,0.0
1591.3271184680657,132,1.0,0.0
1335.2306978293836,118,1.0,0.0
1363.43771598547,120,1.0,0.0
619.252717053991,130,1.0,0.0
248.09886914305918,113,1.0,0.0
-535.2993348517207,129,1.0,0.0
1311.9954562611904,122,1.0,0.0
1302.196653439182,122,1.0,0.0
313.5879208026337,121,1.0,0.0
1417.7613378698525,125,1.0,0.0
1316.7778689359961,122,1.0,0.0
1397.6963436586695,128,1.0,0.0
1643.6115234632362,131,1.0,0.0
611.0410490773518,137,0.9964912280701754,0.0
123.87969572970633,106,1.0,0.0
1326.356107295796,114,1.0,0.0
1320.7251188008147,125,1.0,0.0
1226.3907953824973,114,1.0,0.0
1380.4206681109667,114,1.0,0.0
547.2305926584942,134,1.0,0.0
303.66951572381856,111,1.0,0.0
1507.7649557773036,128,1.0,0.0
1233.325630675553,115,1.0,0.0
1393.334044124471,116,1.0,0.0
559.2724075050018,130,1.0,0.0
595.9928129976922,129,1.0,0.0
1360.2717185110541,120,1.0,0.0
1546.6341968642987,133,1.0,0.0
1615.2225110253764,126,1.0,0.0
382.8015773329711,124,1.0,0.0
222.92657262138908,119,1.0,0.0
1392.524553847005,127,1.0,0.0
451.6581945082918,126,1.0,0.0
967.4179408171101,154,1.0,0.0
1733.503885235601,139,1.0,0.0
567.0286360316073,124,1.0,0.0
500.4969160105849,129,1.0,0.0
1504.4104207349972,132,1.0,0.0
1281.9272040959777,105,1.0,0.0
1757.7974150440482,145,1.0,0.0
1421.8703993347658,139,1.0,0.0
1320.9835465840883,125,1.0,0.0
1560.3102920088777,140,1.0,0.0
1323.326131645862,112,1.0,0.0
1665.1951209847784,145,1.0,0.0
383.48289833026183,117,1.0,0.0
-163.93652854005197,164,1.0,0.0
1216.5007083160074,106,1.0,0.0
1383.3165142262046,141,1.0,0.0
516.213348677044,123,1.0,0.0
1233.5862796368226,111,1.0,0.0
595.304707178498,134,1.0,0.0
1274.4136548280972,111,1.0,0.0
1729.3659952448572,157,1.0,0.0
1260.6353303378246,104,1.0,0.0
1628.1496531148946,143,1.0,0.0
1496.6060878320247,129,1.0,0.0
-865.3696874034522,108,1.0,0.0
1074.1153972289571,103,1.0,0.0
1700.1503025634206,143,1.0,0.0
1481.182186204495,132,1.0,0.0
1334.597211621293,116,1.0,0.0
1362.2834287210283,115,1.0,0.0
1043.9004721806793,178,1.0,0.0
1379.896474652378,115,1.0,0.0
521.4084363670721,133,1.0,0.0
1343.3745462098211,114,1.0,0.0
258.88742644711755,110,1.0,0.0
1418.7555893998751,121,1.0,0.0
1172.5860787267272,102,1.0,0.0
1301.3551993059054,106,1.0,0.0
1233.8954174405058,115,1.0,0.0
1631.846367861401,115,1.0,0.0
338.93374265338207,115,1.0,0.0
1464.9702737020516,122,1.0,0.0
519.3607050426117,122,1.0,0.0
1379.8300113548514,128,1.0,0.0
-659.5887948892062,125,1.0,0.0
1737.657729957253,150,1.0,0.0
1410.373178312814,124,1.0,0.0
1602.7619655641113,115,1.0,0.0
1534.8974530432945,133,1.0,0.0
1196.1055995601703,122,1.0,0.0
1540.4507998781905,140,1.0,0.0
1492.5975649327438,134,1.0,0.0
1373.8958491167461,123,1.0,0.0
1198.3428191791158,105,1.0,0.0
1386.1456202964848,112,1.0,0.0
1189.8359663887604,103,1.0,0.0
1358.1843868338508,124,1.0,0.0
664.1110007397164,136,1.0,0.0
1505.505478622182,125,1.0,0.0
1471.5386772299175,121,1.0,0.0
1170.8977607533297,110,1.0,0.0
1151.6489424938798,108,1.0,0.0
1453.903612133819,123,1.0,0.0
1174.6579784601256,118,1.0,0.0
1590.4252532262485,133,1.0,0.0
257.8616566725099,111,1.0,0.0
1431.4128222479933,117,1.0,0.0
302.42584126060837,110,1.0,0.0
1369.3741623391948,125,1.0,0.0
542.1555118928226,117,1.0,0.0
545.401701274259,127,1.0,0.0
1645.887871913128,130,1.0,0.0
1354.1756012310186,119,1.0,0.0
1263.2743443615325,114,1.0,0.0
-458.1961629781047,139,1.0,0.0
1233.8735067430573,119,1.0,0.0
297.39522782982715,106,1.0,0.0
286.5103218474088,132,1.0,0.0
1335.128049490581,119,1.0,0.0
1508.0391495037,129,1.0,0.0
1278.2483576992665,115,1.0,0.0
528.8978784533209,138,1.0,0.0
1447.5117015868643,131,1.0,0.0
1257.57401841775,121,1.0,0.0
1160.8150263915074,109,1.0,0.0
1690.29367660224,138,1.0,0.0
1236.4378692026812,120,1.0,0.0
1020.292130153277,106,1.0,0.0
1381.4904487764366,130,1.0,0.0
1697.5499074837746,135,1.0,0.0
1278.1459737101293,107,1.0,0.0
1797.4553469765963,144,1.0,0.0
1466.9735682861815,135,1.0,0.0
1321.8730622491603,125,1.0,0.0
1098.0705627625227,108,1.0,0.0
1423.8726531865473,119,1.0,0.0
1345.9002728795715,132,1.0,0.0
1213.4851867601935,111,1.0,0.0
1412.2110160113725,114,1.0,0.0
726.4198756588587,144,1.0,0.0
416.42406397556533,136,1.0,0.0
1722.086798696113,147,1.0,0.0
1682.5982211596522,148,1.0,0.0
1243.9924298640722,122,1.0,0.0
1586.856192498056,125,1.0,0.0
1316.5413830225311,113,1.0,0.0
1546.035736802017,138,1.0,0.0
1311.1916629184573,120,1.0,0.0
1231.608795648174,117,1.0,0.0
-441.23599558256717,135,1.0,0.0
1465.1656393427709,135,1.0,0.0
1629.779537606068,148,1.0,0.0
1626.219944832245,143,1.0,0.0
-629.8347640080127,132,1.0,0.0
478.5629030016245,128,1.0,0.0
584.5576916853622,145,1.0,0.0
1509.7060506632693,113,1.0,0.0
1392.7470427906358,115,1.0,0.0
1648.478482629068,149,1.0,0.0
1410.6182583960451,133,1.0,0.0
1586.2438683262228,124,1.0,0.0
1632.1643265011407,134,1.0,0.0
402.0662741962944,114,1.0,0.0
1431.2430845734186,126,1.0,0.0
520.4798705811103,133,1.0,0.0
1708.4181881282948,129,1.0,0.0
1260.5248333644338,113,1.0,0.0
1597.7422335226279,135,1.0,0.0
1055.6999055612716,105,1.0,0.0
1247.6312038210224,120,1.0,0.0
1413.531303462377,125,1.0,0.0
1172.7732510562594,113,1.0,0.0
-379.6468685450894,122,1.0,0.0
1224.2474653261288,109,1.0,0.0
1546.7536824039676,141,1.0,0.0
-585.3724111801608,120,1.0,0.0
1160.107286916621,114,1.0,0.0
1366.1121870879467,116,1.0,0.0
